"ASV","B1-1-2019","B1-2-2019","B1-3-2019","B1-4-2020","B10-1-2019","B10-2-2019","B10-3-2019","B10-4-2020","B11-1-2019","B11-2-2019","B11-3-2019","B11-4-2020","B12-1-2019","B12-2-2019","B12-3-2019","B12-4-2020","B13-1-2019","B13-2-2019","B13-3-2019","B13-4-2020","B14-1-2019","B14-2-2019","B14-3-2019","B14-4-2020","B15-1-2019","B15-2-2019","B15-3-2019","B15-4-2020","B16-1-2019","B16-2-2019","B16-3-2019","B16-4-2020","B17-1-2019","B17-2-2019","B17-3-2019","B17-4-2020","B18-1-2019","B18-2-2019","B18-3-2019","B18-4-2020","B19-1-2019","B19-2-2019","B19-3-2019","B19-4-2020","B2-1-2019","B2-2-2019","B2-3-2019","B2-4-2020","B20-1-2019","B20-2-2019","B20-3-2019","B20-4-2020","B3-1-2019","B3-2-2019","B3-3-2019","B3-4-2020","B4-1-2019","B4-2-2019","B4-3-2019","B4-4-2020","B5-1-2019","B5-2-2019","B5-3-2019","B5-4-2020","B6-1-2019","B6-2-2019","B6-3-2019","B6-4-2020","B7-1-2019","B7-2-2019","B7-3-2019","B7-4-2020","B8-1-2019","B8-2-2019","B8-3-2019","B8-4-2020","B9-1-2019","B9-2-2019","B9-3-2019","B9-4-2020"
"1551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429890471384247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1552",0,0,0,0,0,0,0,0,0,0,0,0,8.29359319925358e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4093680359921e-05,0,0,0.000133244503664224,0,0,0,0,0,0,0,0,0,0,0,0,0.00332936979785969,0,0,0
"1553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418790968681719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137617423562496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284622874691034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247696853815401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375444605453827,0,0,0,0,0
"1565",0,0,0,0,0,0,0,0.000158679784195493,0,0,0,0.000193375507610707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021978021978022,0,6.78886625933469e-05,0,3.46248398601156e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.99338376650938e-05,0,0,7.01737971041613e-05,0,0,0,0,0.000494358497150169,0,0.000134748189321206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443667301719863,0,0,0,0,0,0,0,0,0,0
"1567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436731854371183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206675811614083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029490826526085,0,0,0,0,0,0,0,0,0,0
"1573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248502084656377,0,0,0,0,0,0,0,0,0,9.96446009233733e-05,0,0,0,0,0,0,0,0.000244568540333428,0,0,0.000299603025990563,0,3.44198533714246e-05,0,0,0,0,0,0,0,0,0,0.000382129095946247,0,0,0.000801502244206284,0,0,0,0,0,0,0,0,0.000511845568879789,0,0,0,0,0,0,0,0,0,0,0
"1575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119742172173957,0,0,0,0,0,0,0,0,0,0,0,0
"1576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239005736137667,0,0,0,0,0,0,0.0011734451851297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161634225187427,0,0
"1579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151543853002463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862409716482806,0,0,0,0,0,0,0
"1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134027403817388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1581",0,0.00198293261570058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204846822130773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204846822130773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003828012851186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003246282716443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1592",0,0,7.13419419276593e-05,0,0,0,0,0,0,0,0,0.000690626812895384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692496797202313,0,0,0,0.000128563622922894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875863230587839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210482003788676,0,0,0,0,0.000240570495747057,0,0,0,0
"1593",0,0,0,0,0,0,0,3.96699460488734e-05,0,0,0.000126859281342171,0.000497251305284676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59340659340659e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67825314027742e-05,0,0,0,0.000178731009830206,0.000348958939164825,0,0.000101061141990904,0,0,0,0,0,0,0,0,0,0,0,0,7.64311737280579e-05,0,0,0,0,0,0,0,0.000103101641034453,0,0,0,0.000101797748233809
"1594",0,0,0,0,0,0,0,0,0,0,0,5.52501450316307e-05,0,0,0,0,0,0,0.000170349459748856,0,0,0,0,0,7.72976733400325e-05,0,0,0.00032967032967033,0,0,0,0,0,0,0,0,0,0,0,0.000373817801203693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190703218116806,0,0.000133244503664224,0.000801165331391114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1597",0,0,0,0,0.00296696247193414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1601",0,0,0,0,0,0,0,0,0,0,0,0,8.29359319925358e-05,0,0,0,0,0,0,0,0,0,0,0,0.000386488366700162,0,0,0,0,0,0,0,0,0,0,0,0.000168617003338617,0,0,0,0,0.000122284270166714,0,0,0,0.000109739368998628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000366422385076616,0,0,0,0.0009681282005554,0,0,0,0,0,0,0,0,0,0,0,0
"1604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001411361459751,0,0,0,0,0.00142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41928015154704e-05,0,0,0,0,0,0,0,0,0
"1606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387637875744441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285107044735887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482244629548444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419239271285921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239354178906369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1613",0,3.54095109946532e-05,0,0.000127590078595488,0,0,9.7583189669193e-05,0,0,0,0,0,0,9.68335431393435e-05,0,0,0,0,7.30069113209384e-05,0.000126315789473684,0,0,5.04057664196784e-05,0.000276113427395974,0,0,0,6.59340659340659e-05,0,0,0,0.000103874519580347,0,0,0.000484105212199451,0,0,0,3.9332913782253e-05,0,0,0,9.28526660321734e-05,0,0,0,0,0,0,0,0.00010879735404835,8.93655049151028e-05,0,2.65798391919729e-05,0,2.41914023755957e-05,3.18440913288539e-05,0,0,0,0,0,0,0,0,0,0,7.64311737280579e-05,0,0,0,0,0,0,0,8.59180341953776e-05,0,0,0,0
"1614",0,0,0.000142683883855319,0,0,0.000193680482541088,0.000552971408125427,3.96699460488734e-05,0,0,0.000158574101677714,0,0,0,0.000381126610259928,0,0,0,0,4.21052631578947e-05,0,0,0.00030243459851807,0.00011044537095839,0,0,0,0,0,0,9.80584428319278e-05,0.000276998718880925,0,0,0,0,0,0,0,7.47635602407387e-05,0,0,0,3.2123353678124e-05,0,0,0.000344198533714246,0,0,0,0,0,0,0,0,0,0,0.000131628019217691,0,0,0,0,0,9.99333777481679e-05,0.000182083029861617,0,0,5.09541158187053e-05,0,0,0,7.14821830658708e-05,0,0,0,0,0,0,0,0
"1617",0,0,0,0,0,0,0,0,0.00349930976917397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186650227747526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1619",0,0.0019298183492086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199359853680841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1621",0,0,0,0,0,0.00301588179956837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1622",0,0,0,0,0,0,0,0,0,0.00266009371339321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367188815900286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1625",0,0,0,0,0,0,0,0,0,0,0,0.000552501450316307,0.000829359319925358,0,0,0,0,0,0,0,0,8.25604755483392e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000805100419957787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1626",0,0,0,0,0.000160376349834278,0,0,0,0,0,0,0,0.000165871863985072,0,0,0,0,0,0,0,0,0.000220161268128904,0,0,0,0,0,0,0,0,0,0,0,0.000763941940412529,0,0,0,0,0,0,0,0,0,0,0.000274636107158016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103170782034528,0,0
"1627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343916186351622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1628",0,0,0,0,0.000294023308029509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000527611677805135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000456948887003068,0,0,0,0,0,0.00203802184504665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039485229599298,0,0,0,0,0,0,0,0,0,0,0
"1633",0,0,0,0,0,0,0,0,0,0,0,8.28752175474461e-05,0,0,0,0,0,0,0.000170349459748856,0,0,0,0.000453651897777106,0,0,0,0,2.1978021978022e-05,0,0,0,0,0,0,0.000645473616265935,0,0,0,0.000275330396475771,0,0,0,0.000162492165556304,0,0,0,0,0,0,0,0.000696303065909437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09541158187053e-05,0,0,0,0,0,0,0,0,0,0,0,4.07190992935236e-05
"1634",0,0,0,0,0,0.0002213491229041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154988031479791,0.000465008137642409,0,0,0,0,0,0,0,0,0,0,0,0.000109739368998628,0,0.000187130125611097,0,0,0,8.93655049151028e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107223274598806,0.000251536167307485,0,0,0,0,0,0,0
"1635",0,0,7.13419419276593e-05,0,0,0,9.7583189669193e-05,0,0,0,0.000285433383019885,0.000138125362579077,0,6.4555695426229e-05,3.81126610259928e-05,0,5.94335978128436e-05,0,0.000316363282390733,0,0,0,0.000201623065678714,0,0,0,0.000131902919451284,0,0,0,0,0,0,0,0,0.000128563622922894,0,0,0,0,0,0,0.000162492165556304,0,0,3.65797896662094e-05,0,0,0,0,0.000195835237287029,0.000208519511468573,0,0,0.000168435236651508,2.41914023755957e-05,0,0,0,0.000229000641201795,0,0,2.89846671110982e-05,0,0,0,0,0,0,0,0,0,0,0,0.000131734949282045,0,0,0,0.000126598303582732,0
"1636",0,0,0,0,0,0,0,0,0,0,0.000253718562684342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251900705321975,0,0,0,0,0,0,0,0,0,0,0,0.000285928732263483,0,0,0,0,0,0,0,0
"1637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363512824868354,0,0,0
"1639",0,0,0,0,0,0,0,0,0,0.000268449824287388,0,0,0,0,0,0,0,0,0,4.21052631578947e-05,0,0,0,0.000552226854791949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235997482693518,0.000112145340361108,0,0,0,0,0,0,0,0,0,0,2.17594708096699e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.66222518321119e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122157297880571
"1640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305770887166236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000366401025922873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1641",6.95700570474468e-05,0.000123933288481286,0,0.000637950392977442,0,0.00011067456145205,0,0,0,2.44045294806716e-05,0,0.000552501450316307,0,0,0,0,0,0,0,0,0,0.000385282219225583,0,0,0,3.41786861713036e-05,0,4.3956043956044e-05,0,0,0,0,0,0,0,0,3.37234006677233e-05,0,0,0,2.39334649673907e-05,0,0,0,0,1.82898948331047e-05,0,0,0.000136990992842221,0,0,0,0,0,0,0,0,2.19380032029485e-05,0,0,0,0,0,0,3.64166059723234e-05,0,0,0,3.65603977771278e-05,0,0,0,0,0,0,0,0,0,0,0
"1645",0,0,0,0,0,0,0,0,0,0,0.00336177095556754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1646",0,0,0,0,0,0,0,0,0,0,0.00336177095556754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247947416434703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357462019660411,0,0.00104990364808293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180819370059757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1658",0,0,0,0,0,0,0,0.00011900983814662,0,0,0.000253718562684342,0,0,0,0.000419239271285921,0.00137812230835487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134893602670893,0,7.8665827564506e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000515853910172639,0,0.000101797748233809
"1660",0,0,0,0,0,0.000193680482541088,0,0,0,0,0,0,0,0,0.0005335772543639,0.000689061154177433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000757236774171342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010190823163741,0.000767768353319684,0,0,0,0,0,0,0,0,0,0.000126598303582732,0
"1661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021724372029871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146319158664838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1663",0,0,0,0,0,0,0,0,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235347363656936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410710054498065,0,0,0,0,0,0,0,0,0,0,0,0,0
